 SOUID,    DATE,   TG, Q_TG
102254,20030615,  171,    0
102254,20030616,  169,    0
102254,20030617,  186,    0
102254,20030618,  173,    0
102254,20030619,  184,    0
102254,20030620,  163,    0
102254,20030621,  145,    0
102254,20030622,  169,    0
102254,20030623,  208,    0
102254,20030624,  177,    0
102254,20030625,  161,    0
102254,20030626,  159,    0
102254,20030627,  189,    0
102254,20030628,  198,    0
102254,20030629,  212,    0
102254,20030630,  194,    0
102254,20030701,  186,    0
102254,20030702,  168,    0
102254,20030703,  164,    0
102254,20030704,  161,    0
102254,20030705,  149,    0
102254,20030706,  158,    0
102254,20030707,  167,    0
102254,20030708,  182,    0
102254,20030709,  178,    0
102254,20030710,  157,    0
102254,20030711,  196,    0
102254,20030712,  170,    0
102254,20030713,  160,    0
102254,20030714,  198,    0
102254,20030715,  221,    0
102254,20030716,  249,    0
102254,20030717,  225,    0
102254,20030718,  211,    0
102254,20030719,  238,    0
102254,20030720,  259,    0
102254,20030721,  236,    0
102254,20030722,  215,    0
102254,20030723,  200,    0
102254,20030724,  204,    0
102254,20030725,  202,    0
102254,20030726,  197,    0
102254,20030727,  233,    0
102254,20030728,  200,    0
102254,20030729,  187,    0
102254,20030730,  208,    0
102254,20030731,  231,    0
102254,20030801,  237,    0
102254,20030802,  255,    0
102254,20030803,  251,    0
102254,20030804,  245,    0
102254,20030805,  242,    0
102254,20030806,  220,    0
102254,20030807,  231,    0
102254,20030808,  243,    0
102254,20030809,  257,    0
102254,20030810,  246,    0
102254,20030811,  233,    0
102254,20030812,  260,    0
102254,20030813,  270,    0
102254,20030814,  199,    0
102254,20030815,  180,    0
102254,20030816,  171,    0
102254,20030817,  194,    0
102254,20030818,  222,    0
102254,20030819,  202,    0
102254,20030820,  174,    0
102254,20030821,  181,    0
102254,20030822,  202,    0
102254,20030823,  194,    0
102254,20030824,  169,    0
102254,20030825,  179,    0
102254,20030826,  174,    0
102254,20030827,  156,    0
102254,20030828,  164,    0
102254,20030829,  155,    0
102254,20030830,  152,    0
102254,20030831,  133,    0
102254,20030901,  126,    0
102254,20030902,  119,    0
102254,20030903,  126,    0
102254,20030904,  155,    0
102254,20030905,  161,    0
102254,20030906,  171,    0
102254,20030907,  169,    0
102254,20030908,  165,    0
102254,20030909,  143,    0
102254,20030910,  147,    0
102254,20030911,  120,    0
102254,20030912,  146,    0
102254,20030913,  139,    0
102254,20030914,  130,    0
102254,20030915,  141,    0
102254,20030916,  163,    0
102254,20030917,  165,    0
102254,20030918,  183,    0
102254,20030919,  202,    0
102254,20030920,  197,    0
102254,20030921,  189,    0
102254,20030922,  207,    0
102254,20030923,  141,    0
102254,20030924,  101,    0
102254,20030925,  108,    0
102254,20030926,  137,    0
102254,20030927,  128,    0
102254,20030928,  117,    0
102254,20030929,  116,    0
102254,20030930,   96,    0
102254,20031001,  104,    0
102254,20031002,  122,    0
102254,20031003,  108,    0
102254,20031004,  121,    0
102254,20031005,   85,    0
102254,20031006,   79,    0
102254,20031007,   83,    0
102254,20031008,   86,    0
102254,20031009,  101,    0
102254,20031010,  131,    0
102254,20031011,  108,    0
102254,20031012,   88,    0
102254,20031013,   68,    0
102254,20031014,   44,    0
102254,20031015,   54,    0
102254,20031016,   49,    0
102254,20031017,   45,    0
102254,20031018,   30,    0
102254,20031019,   22,    0
102254,20031020,   21,    0
102254,20031021,   36,    0
102254,20031022,   32,    0
102254,20031023,   -3,    0
102254,20031024,   -9,    0
102254,20031025,   45,    0
102254,20031026,   51,    0
102254,20031027,   22,    0
102254,20031028,   29,    0
102254,20031029,   38,    0
102254,20031030,   63,    0
102254,20031031,   63,    0
102254,20031101,   82,    0
102254,20031102,   89,    0
102254,20031103,  107,    0
102254,20031104,   88,    0
102254,20031105,   60,    0
102254,20031106,   35,    0
102254,20031107,   35,    0
102254,20031108,   60,    0
102254,20031109,   31,    0
102254,20031110,   22,    0
102254,20031111,   30,    0
102254,20031112,   16,    0
102254,20031113,   13,    0
102254,20031114,   39,    0
102254,20031115,   63,    0
102254,20031116,   42,    0
102254,20031117,   64,    0
102254,20031118,   95,    0
102254,20031119,  128,    0
102254,20031120,  101,    0
102254,20031121,   91,    0
102254,20031122,   86,    0
102254,20031123,  104,    0
102254,20031124,  103,    0
102254,20031125,   93,    0
102254,20031126,   85,    0
102254,20031127,   49,    0
102254,20031128,   65,    0
102254,20031129,   64,    0
102254,20031130,   63,    0
102254,20031201,   45,    0
102254,20031202,   44,    0
102254,20031203,   47,    0
102254,20031204,   43,    0
102254,20031205,   42,    0
102254,20031206,   40,    0
102254,20031207,  -24,    0
102254,20031208,  -26,    0
102254,20031209,  -17,    0
102254,20031210,   -2,    0
102254,20031211,    6,    0
102254,20031212,   19,    0
102254,20031213,   72,    0
102254,20031214,   66,    0
102254,20031215,    7,    0
102254,20031216,   11,    0
102254,20031217,   45,    0
102254,20031218,   17,    0
102254,20031219,   22,    0
102254,20031220,   58,    0
102254,20031221,   59,    0
102254,20031222,    1,    0
102254,20031223,  -50,    0
102254,20031224,  -19,    0
102254,20031225,   27,    0
102254,20031226,   43,    0
102254,20031227,   50,    0
102254,20031228,   55,    0
102254,20031229,   31,    0
102254,20031230,   -6,    0
102254,20031231,    0,    0
102254,20040101,  -38,    0
102254,20040102,  -23,    0
102254,20040103,  -41,    0
102254,20040104,  -42,    0
102254,20040105,  -61,    0
102254,20040106,  -44,    0
102254,20040107,   37,    0
102254,20040108,    7,    0
102254,20040109,   18,    0
102254,20040110,   38,    0
102254,20040111,   41,    0
102254,20040112,   38,    0
102254,20040113,   44,    0
102254,20040114,   45,    0
102254,20040115,   26,    0
102254,20040116,   39,    0
102254,20040117,   46,    0
102254,20040118,    2,    0
102254,20040119,   13,    0
102254,20040120,    4,    0
102254,20040121,  -16,    0
102254,20040122,  -38,    0
102254,20040123,  -38,    0
102254,20040124,  -29,    0
102254,20040125,  -21,    0
102254,20040126,  -27,    0
102254,20040127,  -32,    0
102254,20040128,  -24,    0
102254,20040129,   -4,    0
102254,20040130,   12,    0
102254,20040131,   33,    0
102254,20040201,   88,    0
102254,20040202,   86,    0
102254,20040203,  110,    0
102254,20040204,  133,    0
102254,20040205,  130,    0
102254,20040206,  120,    0
102254,20040207,   76,    0
102254,20040208,   29,    0
102254,20040209,   16,    0
102254,20040210,   13,    0
102254,20040211,   17,    0
102254,20040212,  -11,    0
102254,20040213,   54,    0
102254,20040214,   61,    0
102254,20040215,   38,    0
102254,20040216,   15,    0
102254,20040217,   32,    0
102254,20040218,   31,    0
102254,20040219,   -1,    0
102254,20040220,  -13,    0
102254,20040221,    1,    0
102254,20040222,    0,    0
102254,20040223,   -4,    0
102254,20040224,   -3,    0
102254,20040225,   10,    0
102254,20040226,   -7,    0
102254,20040227,   -4,    0
102254,20040228,  -14,    0
102254,20040229,  -23,    0
102254,20040301,   -7,    0
102254,20040302,   37,    0
102254,20040303,   24,    0
102254,20040304,  -14,    0
102254,20040305,   -7,    0
102254,20040306,  -20,    0
102254,20040307,    5,    0
102254,20040308,    8,    0
102254,20040309,    3,    0
102254,20040310,    5,    0
102254,20040311,   31,    0
102254,20040312,   46,    0
102254,20040313,   71,    0
102254,20040314,   84,    0
102254,20040315,  101,    0
102254,20040316,  118,    0
102254,20040317,  130,    0
102254,20040318,  115,    0
102254,20040319,  119,    0
102254,20040320,  103,    0
102254,20040321,   92,    0
102254,20040322,   62,    0
102254,20040323,   54,    0
102254,20040324,   48,    0
102254,20040325,   30,    0
102254,20040326,    1,    0
102254,20040327,    5,    0
102254,20040328,   49,    0
102254,20040329,   68,    0
102254,20040330,   79,    0
102254,20040331,   91,    0
102254,20040401,  100,    0
102254,20040402,  113,    0
102254,20040403,  104,    0
102254,20040404,   99,    0
102254,20040405,   70,    0
102254,20040406,   58,    0
102254,20040407,   58,    0
102254,20040408,   45,    0
102254,20040409,   57,    0
102254,20040410,   47,    0
102254,20040411,   36,    0
102254,20040412,   54,    0
102254,20040413,   84,    0
102254,20040414,  100,    0
102254,20040415,  113,    0
102254,20040416,  117,    0
102254,20040417,  123,    0
102254,20040418,  130,    0
102254,20040419,   89,    0
102254,20040420,  104,    0
102254,20040421,  129,    0
102254,20040422,  153,    0
102254,20040423,  106,    0
102254,20040424,   83,    0
102254,20040425,  107,    0
102254,20040426,  115,    0
102254,20040427,  121,    0
102254,20040428,  131,    0
102254,20040429,  152,    0
102254,20040430,  170,    0
102254,20040501,  180,    0
102254,20040502,  130,    0
102254,20040503,  146,    0
102254,20040504,  152,    0
102254,20040505,  123,    0
102254,20040506,  126,    0
102254,20040507,  116,    0
102254,20040508,   99,    0
102254,20040509,   98,    0
102254,20040510,  140,    0
102254,20040511,  132,    0
102254,20040512,   97,    0
102254,20040513,   89,    0
102254,20040514,   99,    0
102254,20040515,  116,    0
102254,20040516,  124,    0
102254,20040517,  144,    0
102254,20040518,  153,    0
102254,20040519,  146,    0
102254,20040520,  132,    0
102254,20040521,   98,    0
102254,20040522,   76,    0
102254,20040523,   83,    0
102254,20040524,   89,    0
102254,20040525,  107,    0
102254,20040526,  100,    0
102254,20040527,  100,    0
102254,20040528,  125,    0
102254,20040529,  142,    0
102254,20040530,  164,    0
102254,20040531,  169,    0
102254,20040601,  143,    0
102254,20040602,  156,    0
102254,20040603,  172,    0
102254,20040604,  129,    0
102254,20040605,  138,    0
102254,20040606,  151,    0
102254,20040607,  181,    0
102254,20040608,  210,    0
102254,20040609,  187,    0
102254,20040610,  199,    0
102254,20040611,  188,    0
102254,20040612,  142,    0
102254,20040613,  151,    0
102254,20040614,  152,    0
102254,20040615,  174,    0
102254,20040616,  132,    0
102254,20040617,  145,    0
102254,20040618,  144,    0
102254,20040619,  131,    0
102254,20040620,  137,    0
102254,20040621,  135,    0
102254,20040622,  155,    0
102254,20040623,  158,    0
102254,20040624,  154,    0
102254,20040625,  128,    0
102254,20040626,  146,    0
102254,20040627,  166,    0
102254,20040628,  165,    0
102254,20040629,  145,    0
102254,20040630,  166,    0
102254,20040701,  158,    0
102254,20040702,  148,    0
102254,20040703,  137,    0
102254,20040704,  157,    0
102254,20040705,  146,    0
102254,20040706,  148,    0
102254,20040707,  176,    0
102254,20040708,  169,    0
102254,20040709,  174,    0
102254,20040710,  146,    0
102254,20040711,  147,    0
102254,20040712,  138,    0
102254,20040713,  133,    0
102254,20040714,  145,    0
102254,20040715,  171,    0
102254,20040716,  177,    0
102254,20040717,  207,    0
102254,20040718,  207,    0
102254,20040719,  194,    0
102254,20040720,  194,    0
102254,20040721,  202,    0
102254,20040722,  182,    0
102254,20040723,  214,    0
102254,20040724,  193,    0
102254,20040725,  162,    0
102254,20040726,  131,    0
102254,20040727,  146,    0
102254,20040728,  166,    0
102254,20040729,  183,    0
102254,20040730,  203,    0
102254,20040731,  218,    0
102254,20040801,  205,    0
102254,20040802,  202,    0
102254,20040803,  207,    0
102254,20040804,  226,    0
102254,20040805,  235,    0
102254,20040806,  238,    0
102254,20040807,  230,    0
102254,20040808,  237,    0
102254,20040809,  236,    0
102254,20040810,  237,    0
102254,20040811,  228,    0
102254,20040812,  230,    0
102254,20040813,  181,    0
102254,20040814,  187,    0
102254,20040815,  186,    0
102254,20040816,  207,    0
102254,20040817,  207,    0
102254,20040818,  214,    0
102254,20040819,  217,    0
102254,20040820,  194,    0
102254,20040821,  165,    0
102254,20040822,  143,    0
102254,20040823,  153,    0
102254,20040824,  177,    0
102254,20040825,  165,    0
102254,20040826,  156,    0
102254,20040827,  152,    0
102254,20040828,  161,    0
102254,20040829,  166,    0
102254,20040830,  153,    0
102254,20040831,  136,    0
102254,20040901,  137,    0
102254,20040902,  153,    0
102254,20040903,  172,    0
102254,20040904,  185,    0
102254,20040905,  189,    0
102254,20040906,  185,    0
102254,20040907,  180,    0
102254,20040908,  152,    0
102254,20040909,  133,    0
102254,20040910,  156,    0
102254,20040911,  180,    0
102254,20040912,  163,    0
102254,20040913,  159,    0
102254,20040914,  182,    0
102254,20040915,  146,    0
102254,20040916,  119,    0
102254,20040917,  125,    0
102254,20040918,  150,    0
102254,20040919,  143,    0
102254,20040920,  142,    0
102254,20040921,  125,    0
102254,20040922,  109,    0
102254,20040923,  106,    0
102254,20040924,  116,    0
102254,20040925,  120,    0
102254,20040926,  113,    0
102254,20040927,  131,    0
102254,20040928,  138,    0
102254,20040929,  132,    0
102254,20040930,  111,    0
102254,20041001,  100,    0
102254,20041002,  109,    0
102254,20041003,  125,    0
102254,20041004,  144,    0
102254,20041005,  183,    0
102254,20041006,  132,    0
102254,20041007,  120,    0
102254,20041008,   92,    0
102254,20041009,   67,    0
102254,20041010,   55,    0
102254,20041011,   54,    0
102254,20041012,   54,    0
102254,20041013,   75,    0
102254,20041014,   81,    0
102254,20041015,   80,    0
102254,20041016,   89,    0
102254,20041017,   72,    0
102254,20041018,   97,    0
102254,20041019,   84,    0
102254,20041020,   79,    0
102254,20041021,  122,    0
102254,20041022,  108,    0
102254,20041023,  138,    0
102254,20041024,  161,    0
102254,20041025,  146,    0
102254,20041026,  103,    0
102254,20041027,   88,    0
102254,20041028,   99,    0
102254,20041029,  110,    0
102254,20041030,  115,    0
102254,20041031,  106,    0
102254,20041101,   85,    0
102254,20041102,   89,    0
102254,20041103,  110,    0
102254,20041104,  116,    0
102254,20041105,   87,    0
102254,20041106,   67,    0
102254,20041107,   57,    0
102254,20041108,   46,    0
102254,20041109,   32,    0
102254,20041110,   37,    0
102254,20041111,   23,    0
102254,20041112,   41,    0
102254,20041113,   42,    0
102254,20041114,   22,    0
102254,20041115,   47,    0
102254,20041116,   70,    0
102254,20041117,   98,    0
102254,20041118,   75,    0
102254,20041119,    5,    0
102254,20041120,   12,    0
102254,20041121,   17,    0
